Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Cell_type,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,GEO_Accession,Instrument,LibraryLayout,LibrarySelection,LibrarySource,MBases,MBytes,Organism,Platform,ReleaseDate,sample_acc,Sample Name,sex,source_name,SRA Study,strain
SRR2727267,RNA-Seq,43,370021493,PRJNA299180,SAMN04194515,393661448,ES,GEO,public,sra,"gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX1355014,GSM1912070,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,370,375,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121183,GSM1912070,female,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727268,RNA-Seq,43,279509202,PRJNA299180,SAMN04194516,299972482,ES,GEO,public,sra,"gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",SRX1355015,GSM1912071,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,279,286,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121182,GSM1912071,female,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727269,RNA-Seq,43,143073599,PRJNA299180,SAMN04194517,155890525,ES,GEO,public,sra,"ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX1355016,GSM1912072,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,143,148,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121181,GSM1912072,female,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727270,RNA-Seq,43,141987247,PRJNA299180,SAMN04194518,157181485,ES,GEO,public,sra,"gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX1355017,GSM1912073,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,141,149,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121180,GSM1912073,female,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727271,RNA-Seq,43,257601433,PRJNA299180,SAMN04194519,276886002,ES,GEO,public,sra,"s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX1355018,GSM1912074,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,257,264,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121179,GSM1912074,female,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727272,RNA-Seq,43,140278126,PRJNA299180,SAMN04194520,153402418,ES,GEO,public,sra,"s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX1355019,GSM1912075,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,140,146,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121178,GSM1912075,female,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727273,RNA-Seq,43,120077027,PRJNA299180,SAMN04194521,130316354,ES,GEO,public,sra,"gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX1355020,GSM1912076,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,120,124,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121177,GSM1912076,female,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727274,RNA-Seq,43,199991022,PRJNA299180,SAMN04194522,215124422,ES,GEO,public,sra,"gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX1355021,GSM1912077,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,199,205,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121176,GSM1912077,female,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727275,RNA-Seq,43,381571336,PRJNA299180,SAMN04194523,401938077,ES,GEO,public,sra,"ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX1355022,GSM1912078,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,381,383,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121175,GSM1912078,female,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727276,RNA-Seq,43,362836924,PRJNA299180,SAMN04194524,389553450,Epi,GEO,public,sra,"s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX1355023,GSM1912079,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,362,371,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121174,GSM1912079,male,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727277,RNA-Seq,43,241798245,PRJNA299180,SAMN04194525,261552269,Epi,GEO,public,sra,"s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX1355024,GSM1912080,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,241,249,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121173,GSM1912080,male,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727278,RNA-Seq,43,117959922,PRJNA299180,SAMN04194526,128814769,Epi,GEO,public,sra,"gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX1355025,GSM1912081,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,117,122,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121172,GSM1912081,male,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727279,RNA-Seq,43,128418597,PRJNA299180,SAMN04194527,141304317,Epi,GEO,public,sra,"gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX1355026,GSM1912082,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,128,134,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121171,GSM1912082,male,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727280,RNA-Seq,43,35641926,PRJNA299180,SAMN04194528,42550356,Epi,GEO,public,sra,"gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX1355027,GSM1912083,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,35,40,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121535,GSM1912083,male,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727281,RNA-Seq,43,304632683,PRJNA299180,SAMN04194529,332316909,Epi,GEO,public,sra,"s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX1355028,GSM1912084,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,304,316,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121534,GSM1912084,male,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727282,RNA-Seq,43,98900344,PRJNA299180,SAMN04194530,105139917,Epi,GEO,public,sra,"gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX1355029,GSM1912085,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,98,100,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121531,GSM1912085,male,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727283,RNA-Seq,43,204509634,PRJNA299180,SAMN04194531,225664955,Epi,GEO,public,sra,"gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX1355030,GSM1912086,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,204,215,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121533,GSM1912086,male,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727284,RNA-Seq,43,324374843,PRJNA299180,SAMN04194532,353973097,Epi,GEO,public,sra,"gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX1355031,GSM1912087,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,324,337,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121532,GSM1912087,male,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727285,RNA-Seq,43,346085199,PRJNA299180,SAMN04194533,376240123,Epi,GEO,public,sra,"s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX1355032,GSM1912088,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,346,358,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121529,GSM1912088,male,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727286,RNA-Seq,43,44696522,PRJNA299180,SAMN04194534,49880620,Epi,GEO,public,sra,"s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",SRX1355033,GSM1912089,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,44,47,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121530,GSM1912089,male,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727287,RNA-Seq,43,46851768,PRJNA299180,SAMN04194535,52143952,Epi,GEO,public,sra,"s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX1355034,GSM1912090,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,46,49,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121528,GSM1912090,male,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727288,RNA-Seq,43,268024461,PRJNA299180,SAMN04194536,290748192,Epi,GEO,public,sra,"s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX1355035,GSM1912091,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,268,277,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121194,GSM1912091,male,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727289,RNA-Seq,43,227376088,PRJNA299180,SAMN04194537,247755478,Epi,GEO,public,sra,"s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX1355036,GSM1912092,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,227,236,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121527,GSM1912092,male,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727291,RNA-Seq,43,327373104,PRJNA299180,SAMN04194539,354761127,Epi,GEO,public,sra,"s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX1355038,GSM1912094,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,327,338,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121525,GSM1912094,male,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727292,RNA-Seq,43,63858784,PRJNA299180,SAMN04194540,69301317,Epi,GEO,public,sra,"ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX1355039,GSM1912095,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,63,66,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121524,GSM1912095,male,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727293,RNA-Seq,43,136492406,PRJNA299180,SAMN04194541,150993495,Epi,GEO,public,sra,"ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX1355040,GSM1912096,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,136,143,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121521,GSM1912096,male,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727294,RNA-Seq,43,283827692,PRJNA299180,SAMN04194542,308482704,Epi,GEO,public,sra,"gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX1355041,GSM1912097,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,283,294,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121523,GSM1912097,male,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727295,RNA-Seq,43,210742871,PRJNA299180,SAMN04194543,229396627,Epi,GEO,public,sra,"gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX1355042,GSM1912098,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,210,218,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121520,GSM1912098,male,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727296,RNA-Seq,43,250994870,PRJNA299180,SAMN04194544,271873121,Epi,GEO,public,sra,"gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX1355043,GSM1912099,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,250,259,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121522,GSM1912099,male,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727297,RNA-Seq,43,249532612,PRJNA299180,SAMN04194545,273803395,Epi,GEO,public,sra,"gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX1355044,GSM1912100,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,249,261,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121519,GSM1912100,male,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727298,RNA-Seq,43,116949895,PRJNA299180,SAMN04194546,142112626,Epi,GEO,public,sra,"ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX1355045,GSM1912101,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,116,135,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121518,GSM1912101,male,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727299,RNA-Seq,43,391459143,PRJNA299180,SAMN04194547,421722142,Epi,GEO,public,sra,"s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX1355046,GSM1912102,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,391,402,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121517,GSM1912102,male,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727300,RNA-Seq,43,67336667,PRJNA299180,SAMN04194548,71526866,Epi,GEO,public,sra,"s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX1355047,GSM1912103,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,67,68,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121516,GSM1912103,male,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727301,RNA-Seq,43,34793235,PRJNA299180,SAMN04194549,38877884,Epi,GEO,public,sra,"s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX1355048,GSM1912104,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,34,37,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121515,GSM1912104,male,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727302,RNA-Seq,43,394316407,PRJNA299180,SAMN04194550,425821501,Epi,GEO,public,sra,"s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX1355049,GSM1912105,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,394,406,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121514,GSM1912105,male,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727303,RNA-Seq,43,239021649,PRJNA299180,SAMN04194551,260096040,Epi,GEO,public,sra,"gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX1355050,GSM1912106,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,239,248,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121513,GSM1912106,male,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727304,RNA-Seq,43,201894632,PRJNA299180,SAMN04194552,218933669,Epi,GEO,public,sra,"gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX1355051,GSM1912107,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,201,208,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121511,GSM1912107,male,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727305,RNA-Seq,43,204266340,PRJNA299180,SAMN04194553,222279719,Epi,GEO,public,sra,"s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX1355052,GSM1912108,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,204,211,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121512,GSM1912108,male,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727306,RNA-Seq,43,322367130,PRJNA299180,SAMN04194554,347965872,Epi,GEO,public,sra,"gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX1355053,GSM1912109,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,322,331,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121510,GSM1912109,male,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727307,RNA-Seq,43,365458591,PRJNA299180,SAMN04194555,393111126,Epi,GEO,public,sra,"s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX1355054,GSM1912110,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,365,374,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121509,GSM1912110,male,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727308,RNA-Seq,43,97775722,PRJNA299180,SAMN04194556,104644941,Epi,GEO,public,sra,"ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX1355055,GSM1912111,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,97,99,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121508,GSM1912111,male,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727309,RNA-Seq,43,80036717,PRJNA299180,SAMN04194557,86052346,Epi,GEO,public,sra,"ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX1355056,GSM1912112,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,80,82,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121507,GSM1912112,male,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727311,RNA-Seq,43,170475564,PRJNA299180,SAMN04194469,179125596,Epi,GEO,public,sra,"gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX1355058,GSM1912114,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,170,170,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121505,GSM1912114,male,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727312,RNA-Seq,43,116292855,PRJNA299180,SAMN04194470,122808981,Epi,GEO,public,sra,"s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX1355059,GSM1912115,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,116,117,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121503,GSM1912115,male,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727313,RNA-Seq,43,125570750,PRJNA299180,SAMN04194471,132376254,Epi,GEO,public,sra,"s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX1355060,GSM1912116,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,125,126,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121504,GSM1912116,male,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727314,RNA-Seq,43,191343163,PRJNA299180,SAMN04194472,207367127,Epi,GEO,public,sra,"s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX1355061,GSM1912117,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,191,197,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121502,GSM1912117,male,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727315,RNA-Seq,43,81976619,PRJNA299180,SAMN04194473,86731461,Epi,GEO,public,sra,"ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX1355062,GSM1912118,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,81,82,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121501,GSM1912118,male,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727316,RNA-Seq,43,122560535,PRJNA299180,SAMN04194474,129884882,Epi,GEO,public,sra,"ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX1355063,GSM1912119,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,122,123,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121500,GSM1912119,male,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727317,RNA-Seq,43,145964059,PRJNA299180,SAMN04194475,154401482,Epi,GEO,public,sra,"ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",SRX1355064,GSM1912120,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,145,147,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121499,GSM1912120,male,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727318,RNA-Seq,43,159534472,PRJNA299180,SAMN04194476,167100177,Epi,GEO,public,sra,"s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX1355065,GSM1912121,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,159,159,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121498,GSM1912121,male,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727319,RNA-Seq,43,88650864,PRJNA299180,SAMN04194477,95400273,Epi,GEO,public,sra,"s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX1355066,GSM1912122,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,88,90,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121497,GSM1912122,male,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727320,RNA-Seq,43,119245708,PRJNA299180,SAMN04194478,125957377,Epi,GEO,public,sra,"ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX1355067,GSM1912124,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,119,120,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121495,GSM1912124,male,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727321,RNA-Seq,43,54113694,PRJNA299180,SAMN04194479,64970907,Epi,GEO,public,sra,"s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX1355068,GSM1912126,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,54,61,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121496,GSM1912126,male,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727322,RNA-Seq,43,134092619,PRJNA299180,SAMN04194480,141677229,Epi,GEO,public,sra,"s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX1355069,GSM1912129,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,134,135,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121494,GSM1912129,male,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727323,RNA-Seq,43,150596707,PRJNA299180,SAMN04194481,158227286,Epi,GEO,public,sra,"s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX1355070,GSM1912132,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,150,150,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121492,GSM1912132,male,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727324,RNA-Seq,43,131932084,PRJNA299180,SAMN04194482,138727729,Epi,GEO,public,sra,"s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX1355071,GSM1912133,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,131,132,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121491,GSM1912133,male,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727325,RNA-Seq,43,153466484,PRJNA299180,SAMN04194483,160577608,Epi,GEO,public,sra,"s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",SRX1355072,GSM1912134,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,153,153,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121490,GSM1912134,male,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727326,RNA-Seq,43,120350765,PRJNA299180,SAMN04194484,138064051,Epi,GEO,public,sra,"gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX1355073,GSM1912135,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,120,131,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121489,GSM1912135,male,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727327,RNA-Seq,43,187797727,PRJNA299180,SAMN04194485,198689283,Epi,GEO,public,sra,"s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX1355074,GSM1912136,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,187,189,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121488,GSM1912136,male,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727328,RNA-Seq,43,121500413,PRJNA299180,SAMN04194486,127450018,Epi,GEO,public,sra,"s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX1355075,GSM1912137,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,121,121,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121493,GSM1912137,male,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727329,RNA-Seq,43,199417230,PRJNA299180,SAMN04194487,207827094,Epi,GEO,public,sra,"gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX1355076,GSM1912138,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,199,198,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121487,GSM1912138,male,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727330,RNA-Seq,43,132785591,PRJNA299180,SAMN04194488,140513098,Epi,GEO,public,sra,"s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX1355077,GSM1912139,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,132,134,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121486,GSM1912139,male,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727331,RNA-Seq,43,48733878,PRJNA299180,SAMN04194489,57496426,Epi,GEO,public,sra,"s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX1355078,GSM1912140,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,48,54,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121485,GSM1912140,male,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
